object_id,object_type,route_id,priority_band,timing,empire_context,prereq_state,desired_action,weight_formula,safety_gates,parent_ai_strategy,source_file,notes
building_giga_matrioshka_brain_uplink,building,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,reuse,common/buildings/giga_matrioshka_brain_uplinks.txt,flavor_low_impact with parent_ai_complete
crisis.2473,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2474,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2475,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2476,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2480,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2481,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.250,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2500,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2502,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2503,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.251,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2510,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.252,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.260,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2600,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2601,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.261,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2610,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2611,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2620,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.265,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.266,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.30,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.300,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.301,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.4010,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_menace_objective_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4020,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_menace_objective_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4025,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_menace_objective_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4030,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_menace_objective_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4097,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4098,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4099,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4100,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4101,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4105,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4106,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4110,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4111,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4112,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4113,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4115,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4116,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4120,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4125,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4130,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4135,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4140,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4145,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4150,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.4155,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/nemesis_crisis_events.txt,unknown_manual_review with parent_ai_unknown
